order_id,customer_id,order_status,shipping_address,shipping_city,shipping_country,order_date,shipped_date,delivered_date
770,421,cancelled,3888 Jones Gardens,Jacksonmouth,Maldives,2025-09-07,,
771,476,delivered,707 Rodney Place,North Kimberlyshire,Somalia,2025-11-17,2025-11-19,2025-11-22
772,128,cancelled,79873 Jessica Street Suite 983,Lake Dianaburgh,Mongolia,2025-10-27,,
773,489,delivered,674 Michael Drive Apt. 786,Zavalamouth,North Macedonia,2025-09-12,2025-09-15,2025-09-18
774,250,cancelled,201 Gray Springs,Bellshire,United States Minor Outlying Islands,2025-11-14,,
775,350,delivered,0407 Davis Vista,West Scott,Iceland,2024-11-27,2024-12-02,2024-12-07
776,407,delivered,11676 Christina Rest,Jenniferberg,Afghanistan,2025-07-29,2025-07-31,2025-08-07
777,425,shipped,81816 Robinson Divide,Hollowayhaven,Northern Mariana Islands,2025-02-25,2025-02-28,
778,33,delivered,32450 Beck Skyway,Loganmouth,Christmas Island,2024-03-13,2024-03-14,2024-03-20
779,27,cancelled,604 Bethany Glens,Vincentland,Slovenia,2024-04-25,,
780,358,confirmed,8319 Jason Passage Apt. 207,Liuton,Malaysia,2023-06-06,,
781,57,confirmed,9490 Lauren Plains Suite 767,Timothymouth,Estonia,2025-11-03,,
782,63,delivered,85911 Lindsey Wells,West Zacharyfort,Papua New Guinea,2025-07-20,2025-07-22,2025-07-27
783,477,confirmed,520 Michele Lodge Apt. 461,New Jamiestad,United States of America,2023-09-20,,
784,295,delivered,3577 Brian Mills Apt. 833,South Jody,Italy,2025-01-05,2025-01-06,2025-01-07
785,390,delivered,58867 Fletcher Landing Suite 034,Justinfort,Austria,2024-03-31,2024-04-02,2024-04-07
786,68,delivered,21112 Kelly Vista Apt. 797,Angelafurt,Togo,2025-08-29,2025-09-03,2025-09-04
787,78,confirmed,21729 Jessica Passage Apt. 154,Martinville,United States Virgin Islands,2024-01-09,,
788,349,shipped,233 Olson Rest Apt. 032,Bakerberg,Micronesia,2023-10-14,2023-10-17,
789,344,delivered,8557 Christina Trafficway,New Sarafort,Swaziland,2024-08-28,2024-08-31,2024-09-06
790,226,delivered,45720 Smith Land,Port Austinfort,Chile,2025-09-07,2025-09-11,2025-09-15
791,386,shipped,4442 Michael Camp,Donnashire,Bulgaria,2025-11-24,2025-11-28,
792,483,cancelled,69756 Mcfarland Cove,Nguyenchester,Seychelles,2025-03-23,,
793,482,delivered,7725 Rodriguez Loop Suite 433,West Danielville,Luxembourg,2025-05-26,2025-05-29,2025-06-04
794,494,delivered,11736 Sanchez Plain,Courtneyport,Aruba,2025-12-17,2025-12-19,2025-12-22
795,305,delivered,4350 Parker Grove,Hesshaven,United States Minor Outlying Islands,2025-12-18,2025-12-21,2025-12-25
796,135,delivered,3172 Hansen Extensions,Hernandezville,Guam,2024-05-25,2024-05-27,2024-06-03
797,77,delivered,779 Jennifer Expressway Apt. 239,Marytown,China,2025-12-21,2025-12-23,2025-12-24
798,205,confirmed,361 Nicole Road Apt. 043,Kimberlyburgh,Anguilla,2025-08-26,,
799,67,delivered,7108 Lee Loaf Apt. 550,East Mary,Denmark,2023-08-31,2023-09-01,2023-09-04
800,216,delivered,408 Sally Square,West Sandra,Puerto Rico,2024-12-22,2024-12-25,2024-12-30
801,286,delivered,412 Roberson Forks Suite 103,Jenniferfurt,Tanzania,2025-11-14,2025-11-17,2025-11-18
802,340,delivered,85480 Weaver Tunnel,Lake Natalie,Falkland Islands (Malvinas),2024-11-29,2024-12-02,2024-12-04
803,200,delivered,07538 Anderson Circle Apt. 781,New Jane,San Marino,2025-09-04,2025-09-07,2025-09-10
804,21,delivered,910 Cortez Ford,Port Robert,Mauritania,2025-11-21,2025-11-26,2025-11-30
805,305,pending,3332 Claire Junctions Apt. 687,Colonberg,Grenada,2025-12-19,,
806,88,cancelled,8009 Steven Keys,Port Christinaport,Vietnam,2025-10-23,,
807,327,delivered,4488 Rivera Parks Suite 869,Hernandezmouth,North Macedonia,2024-11-03,2024-11-06,2024-11-08
808,41,confirmed,6475 Matthews Burgs Apt. 670,New Mark,South Africa,2025-03-15,,
809,392,shipped,282 Amanda Point,Austinview,Mauritius,2025-08-14,2025-08-19,
810,235,delivered,710 Debra Stravenue,East Andrewmouth,Bouvet Island (Bouvetoya),2025-01-01,2025-01-06,2025-01-08
811,377,shipped,788 Sullivan Station,Brooksville,Austria,2025-12-06,2025-12-10,
812,318,delivered,26673 Jeffrey Inlet Apt. 076,Port Lisa,Burundi,2025-12-30,2026-01-03,2026-01-05
813,98,delivered,81227 Valerie Mission,Port Vanessa,Cyprus,2025-07-30,2025-08-01,2025-08-03
814,248,delivered,886 Austin Fields,Aliciashire,Saint Lucia,2024-07-31,2024-08-04,2024-08-07
815,497,delivered,95629 Victoria Neck Apt. 728,New Shannon,Cook Islands,2024-09-11,2024-09-12,2024-09-13
816,401,delivered,561 Amber Plains Apt. 810,Hudsonhaven,Saint Kitts and Nevis,2025-09-06,2025-09-08,2025-09-15
817,397,delivered,4925 Henderson Row Apt. 973,East Laurenland,Oman,2024-11-11,2024-11-16,2024-11-23
818,398,delivered,17283 Christopher Park Apt. 670,North Douglas,Madagascar,2025-09-02,2025-09-05,2025-09-06
819,276,pending,24228 Sara Point Suite 496,New Brandy,Latvia,2024-12-04,,
820,364,pending,4198 Timothy Parks,Richardstad,Dominica,2024-08-09,,
821,437,confirmed,36279 Elliott Pass Suite 070,New Jennifer,Estonia,2025-12-22,,
822,103,delivered,878 Dorothy Villages,Santiagoburgh,Iran,2025-08-01,2025-08-04,2025-08-11
823,396,cancelled,9643 Black Passage Suite 856,Brianmouth,Oman,2024-03-06,,
824,462,delivered,0802 Erika Alley Apt. 982,East Davidmouth,Anguilla,2025-08-12,2025-08-17,2025-08-20
825,21,delivered,9369 Nancy Overpass Apt. 827,Port Jim,Georgia,2025-12-18,2025-12-21,2025-12-26
826,363,confirmed,89902 Clark Land Suite 268,Sweeneyfort,Antarctica (the territory South of 60 deg S),2023-05-01,,
827,292,confirmed,93041 Robert Causeway,Jackburgh,Guatemala,2025-11-22,,
828,162,delivered,14737 Mcbride Plain,South Tamarachester,Uganda,2025-08-17,2025-08-21,2025-08-22
829,477,pending,58854 Espinoza Green,New Deborah,Iran,2024-01-04,,
830,367,delivered,84420 William Plains,South Lauraberg,Timor-Leste,2025-12-16,2025-12-19,2025-12-25
831,500,cancelled,535 Harris Fork,Lake Jasmineside,Eritrea,2024-12-20,,
832,500,delivered,630 Douglas Ville Apt. 128,South Michele,Costa Rica,2025-12-23,2025-12-24,2025-12-26
833,370,shipped,79497 Paul Fall,Tonyachester,Colombia,2025-05-03,2025-05-06,
834,200,shipped,0380 Bridget Inlet Apt. 394,East Scottshire,Kenya,2025-09-27,2025-09-30,
835,65,delivered,20235 Ferguson Crossroad Suite 681,Teresashire,Libyan Arab Jamahiriya,2025-04-20,2025-04-25,2025-04-29
836,497,confirmed,8149 Ashley Causeway,South Marissa,Georgia,2025-02-12,,
837,384,pending,20607 Michael Courts Suite 459,West Tyler,Palestinian Territory,2025-02-12,,
838,277,returned,916 Mercer Way Suite 480,Port Christopher,Marshall Islands,2024-12-06,2024-12-11,2024-12-14
839,74,cancelled,20216 Pineda Ferry Suite 330,Hallberg,Iraq,2025-01-02,,
840,332,delivered,759 Mcdonald Spring,Brewerborough,Jersey,2024-07-03,2024-07-04,2024-07-08
841,370,delivered,449 Sandoval Flat,Smithberg,Guatemala,2025-08-09,2025-08-11,2025-08-16
842,345,delivered,036 Eric Light,Kimberlyberg,Swaziland,2025-08-18,2025-08-22,2025-08-25
843,156,delivered,909 Gabrielle Lodge,Browningbury,Denmark,2025-01-10,2025-01-15,2025-01-21
844,249,delivered,552 Tyler Plains Suite 690,East Victoria,Cuba,2024-03-18,2024-03-19,2024-03-26
845,430,confirmed,08436 David Estate,Lauraland,Bouvet Island (Bouvetoya),2022-07-21,,
846,366,cancelled,2509 Elizabeth Ports,Ericaborough,Luxembourg,2025-01-26,,
847,375,delivered,5407 Jill Isle Apt. 354,West Jeffrey,Bhutan,2025-01-17,2025-01-21,2025-01-26
848,374,delivered,7206 Cantrell Forest,East Heatherburgh,Sudan,2025-12-27,2025-12-28,2026-01-01
849,357,cancelled,29218 Brett Plain,Port Christineshire,Iraq,2023-02-02,,
850,85,shipped,33471 John Light,West Davidfort,Lithuania,2023-02-03,2023-02-04,
851,404,delivered,32103 Myers Crescent Suite 453,Millerview,Barbados,2025-01-12,2025-01-14,2025-01-15
852,460,shipped,9970 Kim Plain Apt. 532,Hollyville,Saudi Arabia,2025-12-25,2025-12-28,
853,372,confirmed,63256 Gutierrez Grove Apt. 869,West Mariaburgh,Czech Republic,2025-11-02,,
854,340,pending,2001 Larson Junction Suite 630,South Robert,Slovakia (Slovak Republic),2024-12-09,,
855,262,delivered,85808 Robertson Ridges Suite 751,South Isaac,Nepal,2025-06-04,2025-06-07,2025-06-13
856,86,confirmed,484 Hodges Heights,West Brenda,Malaysia,2025-12-19,,
857,284,delivered,727 Donald Garden,New Joshua,Estonia,2025-04-15,2025-04-18,2025-04-21
858,305,confirmed,613 Castillo Avenue Suite 643,Brittneyburgh,Ethiopia,2025-12-21,,
859,297,delivered,24363 Rosario Ports Apt. 350,Montoyaville,Israel,2024-06-30,2024-07-05,2024-07-08
860,322,delivered,74501 Lori Fords,Bowersmouth,Somalia,2025-06-21,2025-06-25,2025-07-01
861,60,returned,51355 Tyrone Ramp,Younghaven,Paraguay,2025-04-12,2025-04-13,2025-04-14
862,223,delivered,46782 Martinez Station Apt. 731,New Robertstad,Mali,2024-05-14,2024-05-18,2024-05-24
863,301,delivered,37718 Duran Mission,Christopherport,Hong Kong,2024-01-12,2024-01-16,2024-01-17
864,362,shipped,9782 Renee Springs Suite 424,Burnsshire,Rwanda,2024-04-09,2024-04-12,
865,498,delivered,45827 Patrick Throughway,Port Richard,Andorra,2025-06-20,2025-06-24,2025-06-29
866,239,shipped,1640 Campbell Plains Apt. 133,Lindaside,Slovenia,2025-07-31,2025-08-01,
867,387,confirmed,0057 Valenzuela Burg,Nicoleberg,Iran,2024-04-11,,
868,350,delivered,73113 Cheryl Shores,Jacobfort,Swaziland,2025-01-28,2025-02-01,2025-02-04
869,221,delivered,783 Henry Drive,Lake Sandraside,Belize,2025-11-07,2025-11-11,2025-11-12
870,316,confirmed,47815 Tammie Loaf Apt. 623,Ruizbury,Brunei Darussalam,2025-04-18,,
871,19,delivered,024 Miller Summit Suite 875,Port Angelaland,Ireland,2025-09-15,2025-09-16,2025-09-22
872,199,delivered,7191 David Greens Suite 223,Tylerview,Romania,2025-07-17,2025-07-18,2025-07-25
873,443,delivered,3553 Smith Island,Victorstad,Togo,2024-05-15,2024-05-16,2024-05-21
874,337,delivered,21216 Rogers Union Suite 928,West Clinton,Holy See (Vatican City State),2024-05-28,2024-05-29,2024-06-01
875,191,delivered,4443 Lin Glen,Johnport,Vanuatu,2025-01-03,2025-01-05,2025-01-11
876,366,delivered,314 Brown Isle Apt. 295,Lake Jay,Kenya,2024-11-12,2024-11-15,2024-11-16
877,320,confirmed,2575 Yates Circles,West Alexland,United Arab Emirates,2024-07-24,,
878,14,confirmed,595 Matthew Shore,Jenniferside,Uruguay,2024-09-23,,
879,498,delivered,7478 Jennifer Meadows,North Jorge,Ireland,2025-05-12,2025-05-13,2025-05-19
880,67,shipped,809 Schultz Flat Apt. 110,Christinafort,Afghanistan,2023-11-03,2023-11-04,
881,124,delivered,429 Rodney Mount,Andrewtown,Tuvalu,2025-10-07,2025-10-11,2025-10-17
882,204,delivered,13335 Ross Mount,Carterburgh,San Marino,2023-11-22,2023-11-26,2023-12-02
883,283,shipped,3642 Matthew Via,Port Tom,Ecuador,2025-03-03,2025-03-06,
884,158,delivered,5692 Derrick Camp,Hernandezhaven,Djibouti,2024-05-12,2024-05-16,2024-05-21
885,345,delivered,035 Samuel Prairie,Millerburgh,Zimbabwe,2025-04-12,2025-04-15,2025-04-21
886,68,delivered,788 Robert Manor Suite 898,Adamstad,Mozambique,2025-10-14,2025-10-17,2025-10-24
887,308,confirmed,3786 Watson Place,West Royborough,Mali,2024-08-17,,
888,83,delivered,723 Rodriguez Way Suite 499,Geoffreyfort,Zambia,2025-08-26,2025-08-30,2025-09-04
889,155,shipped,7071 Tran Roads,West Courtney,Afghanistan,2025-06-14,2025-06-17,
890,420,delivered,201 Kathryn Inlet Apt. 216,Port Samanthaberg,Zambia,2024-05-24,2024-05-28,2024-06-01
891,206,confirmed,05971 Lee Extensions,New Johnport,Azerbaijan,2023-11-01,,
892,398,delivered,132 Carter Lakes Apt. 806,Ochoahaven,Egypt,2025-03-21,2025-03-22,2025-03-26
893,106,shipped,468 Hannah Via Suite 052,Lake Johnmouth,Turks and Caicos Islands,2025-09-06,2025-09-11,
894,241,confirmed,0589 Porter Via,Shaneton,Russian Federation,2024-07-24,,
895,334,shipped,4408 Smith Fields Apt. 617,Lake Kellyshire,Tonga,2024-06-30,2024-07-05,
896,254,delivered,92059 Bailey Trafficway Suite 818,North Robert,Hong Kong,2024-03-24,2024-03-25,2024-03-28
897,218,delivered,1857 Johnny Circle,Simpsonmouth,Syrian Arab Republic,2023-11-22,2023-11-24,2023-12-01
898,341,confirmed,631 Bolton Field,Lake Natasha,Madagascar,2024-06-08,,
899,89,delivered,2540 Nicholas Junction Suite 648,Smithport,United States Minor Outlying Islands,2024-11-06,2024-11-07,2024-11-10
900,233,delivered,983 Roy Rue Suite 175,Port Rebecca,Panama,2025-01-11,2025-01-13,2025-01-19
901,96,delivered,0339 Garcia Village,Lake Jesuston,Guyana,2024-08-26,2024-08-29,2024-09-02
902,325,delivered,79651 Bell Lodge,Anitaburgh,Oman,2025-11-28,2025-11-29,2025-12-05
903,40,pending,98840 Ariana Lock,Port Cynthiaton,Israel,2024-03-03,,
904,265,delivered,997 Anderson Well,Lake Michellefort,Tajikistan,2025-12-25,2025-12-30,2026-01-05
905,4,delivered,6270 Anne Plaza,Morrisshire,Serbia,2024-06-23,2024-06-28,2024-07-02
906,300,delivered,7455 Young Springs Apt. 761,Thomasmouth,Guernsey,2025-04-14,2025-04-16,2025-04-18
907,82,delivered,5760 Paul Causeway Apt. 255,Deniseburgh,Saint Barthelemy,2022-09-20,2022-09-24,2022-09-28
908,151,confirmed,15060 William Manors,Port Randall,Greece,2024-11-09,,
909,255,delivered,9582 Cody Locks,North Allison,Namibia,2024-08-09,2024-08-14,2024-08-16
910,73,delivered,786 Cindy Trace,Lake Jeffreyshire,Cyprus,2023-10-19,2023-10-23,2023-10-29
911,85,delivered,204 Scott Point,North Kristen,Svalbard & Jan Mayen Islands,2023-09-24,2023-09-29,2023-10-06
912,483,shipped,9002 Michael Row Apt. 011,Rossburgh,Swaziland,2024-12-24,2024-12-28,
913,356,shipped,86512 Cruz Loop,Walterborough,Belarus,2024-09-23,2024-09-26,
914,190,delivered,8152 Stevens Prairie,Elizabethburgh,Chile,2025-07-04,2025-07-09,2025-07-16
915,171,delivered,992 Bradshaw Flat,South Karenbury,Western Sahara,2025-02-04,2025-02-06,2025-02-13
916,255,delivered,18026 Cortez Forest Suite 924,Allenfort,Turkmenistan,2025-01-17,2025-01-20,2025-01-26
917,199,confirmed,1679 Dawn Parks,West Cynthia,Aruba,2024-10-14,,
918,404,delivered,81646 Natasha Village,South Amy,Nigeria,2024-05-22,2024-05-25,2024-05-31
919,466,delivered,9488 Sandra Flats Suite 599,West Ashleyborough,Madagascar,2025-02-06,2025-02-11,2025-02-16
920,135,delivered,29355 Guzman Hills,East Annaport,Fiji,2025-12-09,2025-12-13,2025-12-20
921,404,delivered,05341 Foley Prairie,West Stanley,Saint Vincent and the Grenadines,2025-05-11,2025-05-14,2025-05-20
922,162,delivered,9939 Jeffrey Tunnel,Marksfort,South Georgia and the South Sandwich Islands,2023-04-16,2023-04-17,2023-04-23
923,43,cancelled,3704 Thomas Union,Lake Thomashaven,Portugal,2025-09-29,,
924,107,delivered,6325 Ashley Villages,Port Morganview,Norfolk Island,2023-10-21,2023-10-26,2023-11-01
925,345,confirmed,90448 Wilson Roads,Lake Samuel,Monaco,2024-12-19,,
926,338,delivered,63615 Morgan Manor Suite 352,Hicksport,Cuba,2023-07-02,2023-07-03,2023-07-05
927,413,returned,05601 Kaiser Mission,Port Paul,Cote d'Ivoire,2025-04-25,2025-04-30,2025-05-01
928,342,delivered,9925 Carpenter Square Suite 561,Lake Evelyn,United Arab Emirates,2025-04-11,2025-04-16,2025-04-22
929,343,delivered,188 Raymond Forge,Cummingsbury,Colombia,2025-11-29,2025-11-30,2025-12-01
930,55,delivered,76849 Savannah Crossing,Smithview,Slovenia,2025-12-09,2025-12-12,2025-12-16
931,491,delivered,907 Fisher Mission,Lindseymouth,Costa Rica,2025-08-27,2025-09-01,2025-09-06
932,22,cancelled,75585 Glover View,Janetfort,New Caledonia,2024-01-03,,
933,64,returned,704 Renee Crest Apt. 238,Cynthiamouth,Kyrgyz Republic,2025-07-29,2025-08-03,2025-08-06
934,393,cancelled,89968 Hatfield Green Suite 129,West Christopherport,Mali,2024-01-26,,
935,362,cancelled,86532 Richard Skyway Apt. 118,Christophershire,Congo,2024-06-26,,
936,384,delivered,2993 Reed Lights,Phillipsport,Nepal,2025-01-31,2025-02-01,2025-02-08
937,386,delivered,12738 Terry Parkway,Lake Kathymouth,Iran,2025-07-05,2025-07-09,2025-07-16
938,238,cancelled,693 Johnson Viaduct,Erinborough,Jordan,2025-12-30,,
939,188,delivered,609 Paige Fields,North Patricia,Malawi,2025-12-11,2025-12-16,2025-12-22
940,66,shipped,710 Latasha Dale Apt. 454,West Dannyburgh,Pitcairn Islands,2025-03-21,2025-03-22,
941,203,delivered,5278 Andrea Ridge,Millerstad,Iran,2024-04-19,2024-04-20,2024-04-25
942,182,pending,583 Michael Village,Matthewland,Hungary,2025-05-06,,
943,471,delivered,7583 Ann Meadows,Johnsonton,Andorra,2025-09-10,2025-09-13,2025-09-18
944,482,delivered,2008 Thomas Rest Apt. 705,Masonville,French Southern Territories,2025-10-05,2025-10-09,2025-10-10
945,192,returned,9732 Hannah Run,East Brianberg,Finland,2024-09-05,2024-09-10,2024-09-17
946,196,delivered,548 Raven Throughway Suite 962,Westport,India,2025-12-02,2025-12-03,2025-12-07
947,17,delivered,1634 Marshall Square Suite 430,South Christinafurt,Guyana,2025-06-21,2025-06-24,2025-06-25
948,472,delivered,685 Rodriguez Alley,Taratown,Antigua and Barbuda,2025-08-25,2025-08-29,2025-09-01
949,123,delivered,34399 Dwayne Mews,South Oscarborough,Liechtenstein,2025-07-19,2025-07-21,2025-07-25
950,375,delivered,9259 John Rue Suite 352,Port Johnside,Austria,2025-07-07,2025-07-08,2025-07-15
951,379,delivered,276 Daniel Estates Suite 488,Christopherside,Czech Republic,2025-05-18,2025-05-21,2025-05-28
952,290,delivered,1162 Guerrero Greens,Bondmouth,Isle of Man,2025-12-17,2025-12-18,2025-12-22
953,422,delivered,5656 Dana Estate,South Alicia,Libyan Arab Jamahiriya,2025-05-10,2025-05-12,2025-05-15
954,450,delivered,42153 Robin Prairie Suite 668,Kylehaven,Equatorial Guinea,2025-03-05,2025-03-09,2025-03-13
955,218,delivered,4427 Brandon Curve,Haynesmouth,Egypt,2023-06-16,2023-06-20,2023-06-25
956,299,confirmed,6467 Sims Brook Suite 585,Michaelville,Cameroon,2024-04-12,,
957,482,shipped,24333 Myers Locks Apt. 196,Melissafurt,Cameroon,2025-10-01,2025-10-04,
958,176,returned,7680 Edwards Cliff,Lake Benjaminton,Monaco,2023-07-03,2023-07-05,2023-07-09
959,491,delivered,02219 Sarah Dam,Lake Jacobberg,Faroe Islands,2025-09-25,2025-09-29,2025-09-30
960,100,shipped,21070 James Ways Suite 509,Burgessport,Cook Islands,2025-07-08,2025-07-09,
961,113,cancelled,26922 Ray Overpass,North Anitabury,Somalia,2025-09-07,,
962,138,cancelled,30143 Jamie Streets,Lake Marktown,Barbados,2023-06-25,,
963,136,delivered,6823 Mccarthy Via,Priceton,Paraguay,2025-06-06,2025-06-09,2025-06-16
964,252,delivered,790 Moore Islands Suite 466,Lake Kelsey,Guyana,2025-12-19,2025-12-22,2025-12-28
965,319,delivered,070 Matthew Canyon Suite 546,Kelseyborough,Liberia,2025-11-28,2025-12-02,2025-12-07
966,409,shipped,016 Julie Lock Suite 382,Robertsport,Ukraine,2024-01-05,2024-01-08,
967,311,delivered,6621 Lyons Walk,Lake Chris,United Arab Emirates,2025-07-02,2025-07-06,2025-07-09
968,208,shipped,309 Graham Crossroad Apt. 217,New Michael,Latvia,2025-12-13,2025-12-18,
969,339,shipped,0414 Kenneth Mews Apt. 342,North Justinstad,Anguilla,2025-10-16,2025-10-19,
970,444,cancelled,2031 Holt Hills Apt. 968,Kristichester,Palau,2025-08-14,,
971,207,confirmed,8853 Derek Underpass,Port Carlos,United States Virgin Islands,2024-06-23,,
972,267,delivered,763 Bush Locks,East Valerie,Macao,2025-12-25,2025-12-30,2026-01-03
973,237,delivered,096 Prince Vista,Port Christopher,French Guiana,2025-11-10,2025-11-13,2025-11-18
974,253,cancelled,1060 Suzanne Turnpike,North Emilyview,Israel,2025-01-27,,
975,59,delivered,49636 Bell Island Apt. 377,New Jacob,Mexico,2025-06-06,2025-06-11,2025-06-18
976,412,delivered,54433 Kenneth Glen Suite 696,New Tammy,Libyan Arab Jamahiriya,2025-07-03,2025-07-07,2025-07-09
977,361,delivered,5460 John Vista,Averyburgh,Benin,2025-11-22,2025-11-27,2025-11-30
978,489,cancelled,127 Osborn Port Suite 783,Jacobland,Somalia,2025-09-14,,
979,424,delivered,92008 Hannah Prairie,Jerryfort,El Salvador,2025-09-20,2025-09-24,2025-09-27
980,277,delivered,3647 Guerrero Freeway Apt. 284,West Paulafort,Pakistan,2025-11-17,2025-11-20,2025-11-23
981,60,delivered,8833 Kim Valley,Davidshire,Cuba,2025-09-17,2025-09-22,2025-09-24
982,181,delivered,70307 Nicholas Rapids,North Christopher,Lebanon,2024-06-24,2024-06-27,2024-06-29
983,429,delivered,8717 Jeremiah Hollow,Thomasland,Cuba,2025-12-08,2025-12-13,2025-12-17
984,234,delivered,87691 Mikayla Creek,Jordanton,Albania,2025-11-28,2025-12-01,2025-12-02
985,305,delivered,2971 Allison Shoal Apt. 203,West Andrew,Denmark,2025-12-25,2025-12-26,2026-01-02
986,37,delivered,2041 Lewis Run Suite 486,Delgadomouth,Tuvalu,2024-03-26,2024-03-30,2024-04-02
987,50,delivered,27427 Renee Fort Apt. 557,North Pamela,Sweden,2025-01-21,2025-01-24,2025-01-27
988,19,delivered,223 Christina Streets Apt. 409,North Cheryl,United Arab Emirates,2024-04-26,2024-05-01,2024-05-06
989,108,delivered,55572 York Branch,Brownton,United Arab Emirates,2024-04-13,2024-04-18,2024-04-22
990,309,delivered,2312 Rich Valley,Susanmouth,Haiti,2024-04-22,2024-04-23,2024-04-30
991,111,delivered,42966 Roberts Heights Apt. 342,Osborneborough,Reunion,2022-10-31,2022-11-05,2022-11-06
992,310,cancelled,1302 Allen Crossroad,South Josephview,Lao People's Democratic Republic,2024-05-05,,
